ANNO,ASL,PROVINCIA,COD_ENTE,COD_STRUTTURA,COD_SUB,DENOM_STRUTTURA,COD_TIPO_STR,DESCR_TIPO_STR,PUBBL_PRIV,COD_DISCIPLINA,DESCR_DISCIPLINA,AREA,TIPO_DEGENZA,MESI_DEG_ORD,MEDIA_LETTI_DEG_ORD,Posti_letto_ORD_attivati_al_31_12,MESI_DH,MEDIA_LETTI_DH_DS,Posti_letto_DH_DS_attivati_al_31_12
2020,321,MI,708,030072,01,OSPEDALE DI  VIZZOLO PREDABISSI,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,37,OSTETRICIA E GINECOLOGIA,Area chirurgica,Acuti,12,16.42,25,12,2,2
2020,321,MI,702,030914,,OSPEDALE S. PAOLO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,02,DAY HOSPITAL,Area medica,Acuti,0,0,0,12,4,4
2020,325,BG,718,030905,,OSPEDALE PAPA GIOVANNI XXIII - BG,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,61,MEDICINA NUCLEARE,Area medica,Acuti,10,3.4,4,0,0,0
2020,325,BG,325,030147,,POLICLINICO SAN MARCO - OSIO SOTTO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,60,LUNGODEGENTI,Area medica,Lung,7,2,2,0,0,0
2020,322,CO,322,030032,,IST.CLINICO VILLA APRICA SPA-COMO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,36,ORTOPEDIA E TRAUMATOLOGIA,Area chirurgica,Acuti,12,30,10,11,3.45,1
2020,322,VA,711,030004,,OSPEDALE DI CIRCOLO - BUSTO ARSIZIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,32,NEUROLOGIA,Area medica,Acuti,0,0,0,0,0,0
2020,321,MI,702,030915,,OSPEDALE S. CARLO BORROMEO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,29,NEFROLOGIA,Area medica,Acuti,12,17.5,0,0,0,0
2020,328,PV,924,030924,,POLICLINICO S. MATTEO - PAVIA,33,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - FONDAZIONE,pubb,68,PNEUMOLOGIA,Area medica,Acuti,11,33.18,60,12,6,6
2020,326,BS,721,030159,,PRESIDIO OSPEDALIERO DI MONTICHIARI,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,29,NEFROLOGIA,Area medica,Acuti,11,13.64,15,9,1,1
2020,327,CR,724,030273,,OSPEDALE OGLIO PO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,39,PEDIATRIA,Area medica,Acuti,12,7.33,10,12,1,1
2020,325,BG,325,030148,,POLICLINICO SAN PIETRO  - PONTE S. PIETRO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,43,UROLOGIA,Area chirurgica,Acuti,12,4.67,7,12,2,2
2020,328,PV,727,030193,,OSPEDALE CIVILE - VIGEVANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,09,CHIRURGIA GENERALE,Area chirurgica,Acuti,12,29.75,49,12,1,1
2020,321,MI,925,030925,,FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGIORE POLICLINICO,33,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - FONDAZIONE,pubb,13,CHIRURGIA TORACICA,Area chirurgica,Acuti,12,11.08,12,12,1.17,2
2020,325,BG,325,030143,,HUMANITAS GAVAZZENI,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,07,CARDIOCHIRURGIA,Area chirurgica,Acuti,12,16.25,20,0,0,0
2020,321,MI,708,030085,01,OSPEDALE UBOLDO - CERNUSCO S/NAVIGLIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,39,PEDIATRIA,Area medica,Acuti,7,11.43,0,12,1,1
2020,321,LO,709,030083,,OSPEDALE DELMATI - SANT'ANGELO LODIGIANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,12,33.67,32,12,1,1
2020,323,SO,713,030042,,OSPEDALE SONDRIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,52,DERMATOLOGIA,Area medica,Acuti,0,0,0,12,1,0
2020,321,MI,706,030066,,OSPEDALE G.SALVINI-GARBAGNATE MIL.SE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,60,LUNGODEGENTI,Area medica,Lung,8,7.5,12,0,0,0
2020,325,BG,325,030147,,POLICLINICO SAN MARCO - OSIO SOTTO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,56,RECUPERO E RIABILITAZIONE FUNZIONALE,Area medica,Riab,12,67.75,72,0,0,0
2020,321,MI,702,030914,,OSPEDALE S. PAOLO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,32,NEUROLOGIA,Area medica,Acuti,12,5.42,12,0,0,0
2020,321,MI,943,030943,,IST. CLIN. HUMANITAS - ROZZANO,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,priv,50,UNITA' CORONARICA,Area medica,Acuti,10,4.3,6,0,0,0
2020,321,MI,935,030935,,IRCCS    S. RAFFAELE - MILANO,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,priv,13,CHIRURGIA TORACICA,Area chirurgica,Acuti,9,17.56,18,0,0,0
2020,328,PV,727,030194,,OSPEDALE CIVILE - VOGHERA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,08,CARDIOLOGIA,Area medica,Acuti,10,13.2,28,0,0,0
2020,322,VA,710,030901,01,OSPEDALE DI CIRCOLO E FONDAZIONE MACCHI,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,70,RADIOTERAPIA,Area medica,Acuti,4,4,4,0,0,0
2020,323,SO,713,030045,,OSPEDALE  MORBEGNO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,26,MEDICINA GENERALE,Area medica,Acuti,0,0,0,12,1,0
2020,327,MN,933,030933,,IRCCS CENTRO MEDICO DI CASTEL GOFFREDO,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,priv,60,LUNGODEGENTI,Area medica,Lung,12,14.67,15,0,0,0
2020,321,MI,321,030363,,RESIDENZA ANNI AZZURRI MIRASOLE - OPERA,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,60,LUNGODEGENTI,Area medica,Lung,12,36,0,0,0,0
2020,324,LC,324,030033,,CASA DI CURA BEATO L.TALAMONI-LECCO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,34,OCULISTICA,Area chirurgica,Acuti,0,0,0,0,0,0
2020,321,MI,943,030943,,IST. CLIN. HUMANITAS - ROZZANO,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,priv,38,OTORINOLARINGOIATRIA,Area chirurgica,Acuti,12,8.67,9,0,0,0
2020,321,MI,922,030922,,"FOND.IRCCS ""ISTIT.NAZ.LE TUMORI""MILANO",33,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - FONDAZIONE,pubb,38,OTORINOLARINGOIATRIA,Area chirurgica,Acuti,12,8.25,0,0,0,0
2020,322,VA,710,030010,,OSPEDALE GALMARINI - TRADATE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,29,NEFROLOGIA,Area medica,Acuti,0,0,0,12,1,1
2020,321,LO,709,030067,,OSPEDALE MAGGIORE DI LODI,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,18,EMATOLOGIA,Area medica,Acuti,0,0,0,12,1,1
2020,323,SO,713,030045,,OSPEDALE  MORBEGNO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,36,ORTOPEDIA E TRAUMATOLOGIA,Area chirurgica,Acuti,0,0,0,0,0,0
2020,328,PV,727,030383,,NUOVO OSPEDALE DI BRONI E STRADELLA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,56,RECUPERO E RIABILITAZIONE FUNZIONALE,Area medica,Riab,9,11,10,0,0,0
2020,321,MI,705,030281,01,OSPEDALE CIVILE DI LEGNANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,12,84.25,40,0,0,0
2020,326,BS,326,030362,,RESIDENZA ANNI AZZURRI - REZZATO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,60,LUNGODEGENTI,Area medica,Lung,12,28,28,0,0,0
2020,321,MI,922,030922,,"FOND.IRCCS ""ISTIT.NAZ.LE TUMORI""MILANO",33,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - FONDAZIONE,pubb,10,CHIRURGIA MAXILLO FACCIALE,Area chirurgica,Acuti,12,6,0,0,0,0
2020,321,MI,704,030912,,P.O. CENTRO TRAUMATOLOGICO ORTOPEDICO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,12,CHIRURGIA PLASTICA,Area chirurgica,Acuti,12,2,2,12,2,2
2020,323,SO,713,030904,,OSPEDALE MORELLI - SONDALO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,09,CHIRURGIA GENERALE,Area chirurgica,Acuti,10,12.5,0,8,1.13,0
2020,322,VA,711,030008,,OSP. GENERALE PROVINCIALE - SARONNO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,67,PENSIONANTI,Area medica,Acuti,0,0,0,0,0,0
2020,322,VA,710,030901,01,OSPEDALE DI CIRCOLO E FONDAZIONE MACCHI,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,08,CARDIOLOGIA,Area medica,Acuti,12,28.5,23,12,1,1
2020,327,MN,725,030907,,OSPEDALE C. POMA - MANTOVA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,08,CARDIOLOGIA,Area medica,Acuti,12,25.75,26,12,1,1
2020,321,MI,706,030066,,OSPEDALE G.SALVINI-GARBAGNATE MIL.SE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,26,MEDICINA GENERALE,Area medica,Acuti,11,45.18,174,12,1,1
2020,321,MI,321,030125,,CASA DI CURA AMBROSIANA SPA-CESANO B.,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,37,OSTETRICIA E GINECOLOGIA,Area chirurgica,Acuti,5,1,1,0,0,0
2020,325,BG,325,030143,,HUMANITAS GAVAZZENI,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,34,OCULISTICA,Area chirurgica,Acuti,0,0,2,0,0,0
2020,322,CO,322,030029,,OSP.SACRA FAMIGLIA - F.B.F. - ERBA,4,OSPEDALE CLASSIFICATO,priv,08,CARDIOLOGIA,Area medica,Acuti,12,12.33,15,0,0,0
2020,321,MI,925,030925,,FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGIORE POLICLINICO,33,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - FONDAZIONE,pubb,21,GERIATRIA,Area medica,Acuti,10,8.4,13,12,1.17,2
2020,327,CR,724,030908,,OSPEDALE DI CREMONA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,73,TERAPIA INTENSIVA NEONATALE,Area medica,Acuti,8,5,0,0,0,0
2020,328,PV,938,030938,,IRCCS CENTRO MEDICO DI PAVIA,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,priv,64,ONCOLOGIA,Area medica,Acuti,12,21.33,27,0,0,0
2020,328,PV,924,030924,,POLICLINICO S. MATTEO - PAVIA,33,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - FONDAZIONE,pubb,32,NEUROLOGIA,Area medica,Acuti,12,12,12,0,0,0
2020,321,MI,705,030281,01,OSPEDALE CIVILE DI LEGNANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,34,OCULISTICA,Area chirurgica,Acuti,12,1.92,4,0,0,0
2020,321,LO,709,030083,,OSPEDALE DELMATI - SANT'ANGELO LODIGIANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,98,DAY SURGERY,Area chirurgica,Acuti,0,0,0,0,0,0
2020,322,CO,712,030902,,OSPEDALE S. ANNA - COMO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,21,GERIATRIA,Area medica,Acuti,12,41,44,0,0,0
2020,323,SO,713,030904,,OSPEDALE MORELLI - SONDALO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,26,MEDICINA GENERALE,Area medica,Acuti,12,19.67,0,12,1,0
2020,322,CO,712,030902,,OSPEDALE S. ANNA - COMO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,98,DAY SURGERY,Area chirurgica,Acuti,0,0,0,12,7,11
2020,323,SO,713,030042,,OSPEDALE SONDRIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,08,CARDIOLOGIA,Area medica,Acuti,12,18,0,12,1,0
2020,321,MI,948,030948,,IRCCS MULTIMEDICA - MILANO,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,priv,26,MEDICINA GENERALE,Area medica,Acuti,12,20.42,34,0,0,0
2020,328,PV,924,030924,,POLICLINICO S. MATTEO - PAVIA,33,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - FONDAZIONE,pubb,38,OTORINOLARINGOIATRIA,Area chirurgica,Acuti,12,17.75,22,9,2,2
2020,322,VA,322,030015,,CASA DI CURA SANTA MARIA - CASTELLANZA,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,08,CARDIOLOGIA,Area medica,Acuti,6,6.67,11,0,0,0
2020,321,MI,321,030097,,ISTITUTO CLINICO CITTA' STUDI - MILANO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,37,OSTETRICIA E GINECOLOGIA,Area chirurgica,Acuti,11,3.73,5,0,0,0
2020,321,MI,706,030066,,OSPEDALE G.SALVINI-GARBAGNATE MIL.SE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,29,NEFROLOGIA,Area medica,Acuti,12,10.67,10,12,1,1
2020,321,MI,947,030947,,I.R.C.C.S. POLICLINICO SAN DONATO,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,priv,09,CHIRURGIA GENERALE,Area chirurgica,Acuti,12,22.83,38,11,1,1
2020,321,MI,706,030283,,OSPEDALE G.CASATI-PASSIRANA RHO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,56,RECUPERO E RIABILITAZIONE FUNZIONALE,Area medica,Riab,12,26.42,23,0,0,0
2020,322,CO,712,030902,,OSPEDALE S. ANNA - COMO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,29,NEFROLOGIA,Area medica,Acuti,12,16.25,17,0,0,0
2020,321,MI,706,030073,,OSPEDALE DI CIRCOLO - RHO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,64,ONCOLOGIA,Area medica,Acuti,12,14,14,12,1,1
2020,321,LO,709,030079,,OSPEDALE CIVICO - CODOGNO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,50,UNITA' CORONARICA,Area medica,Acuti,12,2,2,0,0,0
2020,324,MB,717,030070,,PRESIDIO OSPEDALIERO DI CARATE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,09,CHIRURGIA GENERALE,Area chirurgica,Acuti,8,28.25,40,12,3,4
2020,326,BS,326,030176,,ISTITUTO CLINICO  S. ANNA - BRESCIA,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,32,NEUROLOGIA,Area medica,Acuti,12,7.17,11,12,2,2
2020,321,MI,943,030943,,IST. CLIN. HUMANITAS - ROZZANO,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,priv,43,UROLOGIA,Area chirurgica,Acuti,12,19,15,0,0,0
2020,321,MI,936,030936,01,IST.AUXOLOGICO ITALIANO-I.S. S.LUCA-MILANO,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,priv,26,MEDICINA GENERALE,Area medica,Acuti,12,10.42,0,12,1,0
2020,326,BS,326,030176,,ISTITUTO CLINICO  S. ANNA - BRESCIA,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,RM,RIABILITAZIONE DI MANTENIMENTO,Area medica,Lung,0,0,2,0,0,0
2020,321,MI,925,030925,,FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGIORE POLICLINICO,33,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - FONDAZIONE,pubb,09,CHIRURGIA GENERALE,Area chirurgica,Acuti,12,50.84,89,12,7.33,11
2020,322,CO,712,030902,,OSPEDALE S. ANNA - COMO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,56,RECUPERO E RIABILITAZIONE FUNZIONALE,Area medica,Riab,10,31.8,38,0,0,0
2020,321,MI,702,030915,,OSPEDALE S. CARLO BORROMEO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,62,NEONATOLOGIA,Area medica,Acuti,12,4.75,0,0,0,0
2020,327,CR,726,030209,,OSPEDALE MAGGIORE - CREMA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,36,ORTOPEDIA E TRAUMATOLOGIA,Area chirurgica,Acuti,12,24.5,12,12,2,2
2020,323,SO,713,030904,,OSPEDALE MORELLI - SONDALO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,50,UNITA' CORONARICA,Area medica,Acuti,0,0,0,0,0,0
2020,325,BG,719,030131,,OSPEDALE DI TREVIGLIO E CARAVAGGIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,37,OSTETRICIA E GINECOLOGIA,Area chirurgica,Acuti,12,24.75,34,12,1,1
2020,321,MI,925,030925,,FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGIORE POLICLINICO,33,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - FONDAZIONE,pubb,50,UNITA' CORONARICA,Area medica,Acuti,7,5.57,7,0,0,0
2020,323,SO,713,030042,,OSPEDALE SONDRIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,37,OSTETRICIA E GINECOLOGIA,Area chirurgica,Acuti,12,20,0,12,2,0
2020,323,CO,323,030031,,OSP. MORIGGIA PELASCINI - GRAVEDONA,4,OSPEDALE CLASSIFICATO,priv,43,UROLOGIA,Area chirurgica,Acuti,12,12,12,0,0,0
2020,321,MI,708,030072,01,OSPEDALE DI  VIZZOLO PREDABISSI,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,98,DAY SURGERY,Area chirurgica,Acuti,0,0,0,0,0,0
2020,321,MI,321,030100,,CASA DI CURA IGEA - MILANO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,98,DAY SURGERY,Area chirurgica,Acuti,0,0,0,12,13,13
2020,326,BS,326,030176,,ISTITUTO CLINICO  S. ANNA - BRESCIA,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,56,RECUPERO E RIABILITAZIONE FUNZIONALE,Area medica,Riab,12,34,40,12,4,4
2020,322,VA,322,030015,,CASA DI CURA SANTA MARIA - CASTELLANZA,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,64,ONCOLOGIA,Area medica,Acuti,8,14,28,12,1.08,1
2020,325,BG,325,030144,,CASA DI CURA BEATO PALAZZOLO - BERGAMO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,6,76,16,0,0,0
2020,328,PV,328,030198,,ISTITUTO CLINICO BEATO MATTEO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,36,ORTOPEDIA E TRAUMATOLOGIA,Area chirurgica,Acuti,11,28.36,35,12,2,2
2020,327,CR,327,030219,,CASA DI CURA FIGLIE DI S.CAMILLO-CR,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,43,UROLOGIA,Area chirurgica,Acuti,11,14.09,15,10,2,2
2020,321,MI,321,030112,,IST.CLINICO S.AMBROGIO SPA-MILANO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,64,ONCOLOGIA,Area medica,Acuti,0,0,0,0,0,0
2020,321,MI,705,030281,01,OSPEDALE CIVILE DI LEGNANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,98,DAY SURGERY,Area chirurgica,Acuti,0,0,0,12,9.25,13
2020,321,MI,934,030934,,"CENTRO CARDIOLOGICO ""FOND. MONZINO"" - MILANO",32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,priv,50,UNITA' CORONARICA,Area medica,Acuti,12,11.92,0,0,0,0
2020,325,BG,325,030379,,HABILITA IST.CLINICO-OSP.LE DI SARNICO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,26,MEDICINA GENERALE,Area medica,Acuti,8,24,24,0,0,0
2020,327,MN,327,030355,,OSPEDALE DI SUZZARA S.P.A.,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,09,CHIRURGIA GENERALE,Area chirurgica,Acuti,12,12.58,15,3,1.33,0
2020,324,LC,715,030024,,OSPEDALE DI CIRCOLO S.L.MANDIC-MERATE,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,49,TERAPIA INTENSIVA,Area medica,Acuti,8,12.5,0,10,1,0
2020,321,MI,941,030941,,ISTITUTO EUROPEO DI ONCOLOGIA-MILANO,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,priv,37,OSTETRICIA E GINECOLOGIA,Area chirurgica,Acuti,12,20.33,0,0,0,0
2020,323,SO,713,030042,,OSPEDALE SONDRIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,09,CHIRURGIA GENERALE,Area chirurgica,Acuti,12,19.33,0,12,1,0
2020,324,LC,324,030284,,CENTRO DI RIABIL.VILLA BERETTA-COSTA M,4,OSPEDALE CLASSIFICATO,priv,56,RECUPERO E RIABILITAZIONE FUNZIONALE,Area medica,Riab,11,85.36,0,12,2,0
2020,326,BS,326,030175,,CASA DI CURA S. CAMILLO - BRESCIA,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,09,CHIRURGIA GENERALE,Area chirurgica,Acuti,11,8.55,7,12,2,2
2020,321,MI,925,030925,,FONDAZ.IRCCS CA' GRANDA - OSPEDALE MAGGIORE POLICLINICO,33,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - FONDAZIONE,pubb,40,PSICHIATRIA,Area medica,Acuti,12,13.25,21,12,1.17,2
2020,325,BG,325,030146,,CASA DI CURA S. FRANCESCO - BERGAMO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,09,CHIRURGIA GENERALE,Area chirurgica,Acuti,11,27,27,12,1,1
2020,321,MI,321,030121,,CASA DI CURA S. PIO X - MILANO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,36,ORTOPEDIA E TRAUMATOLOGIA,Area chirurgica,Acuti,12,24.83,41,0,0,0
2020,324,MB,324,030108,,CASA DI CURA ZUCCHI - CARATE BRIANZA,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,56,RECUPERO E RIABILITAZIONE FUNZIONALE,Area medica,Riab,12,99.58,0,12,2,0
2020,322,VA,711,030004,,OSPEDALE DI CIRCOLO - BUSTO ARSIZIO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,39,PEDIATRIA,Area medica,Acuti,12,10,0,0,0,0
2020,327,MN,327,030259,,CASA DI CURA S. CLEMENTE - MANTOVA,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,60,LUNGODEGENTI,Area medica,Lung,12,4.75,5,0,0,0
2020,326,BS,326,030177,,CASA DI CURA VILLA GEMMA-GARDONE RIV,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,56,RECUPERO E RIABILITAZIONE FUNZIONALE,Area medica,Riab,12,27.08,36,0,0,0
2020,323,SO,713,030045,,OSPEDALE  MORBEGNO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,09,CHIRURGIA GENERALE,Area chirurgica,Acuti,0,0,0,0,0,0
2020,326,BS,722,030154,01,PRESIDIO OSPEDALIERO DI CHIARI,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,32,NEUROLOGIA,Area medica,Acuti,12,10.17,13,0,0,0
2020,324,MB,324,030106,,CASA DI CURA POLICLINICO - MONZA,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,49,TERAPIA INTENSIVA,Area medica,Acuti,12,13.25,0,0,0,0
2020,324,MB,716,030909,,OSPEDALE S.GERARDO - MONZA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,40,PSICHIATRIA,Area medica,Acuti,12,16.42,20,11,4.73,6
2020,325,BG,325,030147,,POLICLINICO SAN MARCO - OSIO SOTTO,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,58,GASTROENTEROLOGIA,Area medica,Acuti,5,2,2,0,0,0
2020,321,MI,937,030937,,IRCCS S.M.NASCENTE-FOND.DON C.GNOCCHI-MILANO,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,priv,24,MALATTIE INFETTIVE E TROPICALI,Area medica,Acuti,4,34.5,,0,0,
2020,322,VA,710,030282,02,OSPEDALE LUINI CONFALONIERI - LUINO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,36,ORTOPEDIA E TRAUMATOLOGIA,Area chirurgica,Acuti,12,9.33,6,12,1,1
2020,328,PV,727,030203,,OSPEDALE ASILO VITTORIA - MORTARA,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,09,CHIRURGIA GENERALE,Area chirurgica,Acuti,7,13,26,11,1,1
2020,321,MI,704,030912,,P.O. CENTRO TRAUMATOLOGICO ORTOPEDICO - MILANO,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,26,MEDICINA GENERALE,Area medica,Acuti,0,0,0,0,0,0
2020,326,BS,722,030154,01,PRESIDIO OSPEDALIERO DI CHIARI,12,OSPEDALE A GESTIONE DIRETTA PRESIDIO DELLA AO,pubb,62,NEONATOLOGIA,Area medica,Acuti,12,4.17,5,0,0,0
2020,322,VA,322,030364,,FOND. GAETANO E PIERA BORGHI - BREBBIA,51,CASA DI CURA ACCREDITATA A CONTRATTO,priv,56,RECUPERO E RIABILITAZIONE FUNZIONALE,Area medica,Riab,12,40,0,0,0,0
2020,321,MI,941,030941,,ISTITUTO EUROPEO DI ONCOLOGIA-MILANO,32,ISTITUTO DI RICOVERO E CURA A CARATTERE SCIENTIFICO - PRIVATO,priv,13,CHIRURGIA TORACICA,Area chirurgica,Acuti,12,20.33,0,0,0,0
